symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta
VSEC,20261016,230.0,221.8,30.0,33.5,0.0,0.0,0.4423870864577648,0.49231852467932463,0.46735280556854475,0.4561689799322721,0.5594446660968779,0.004888152501656709,0.7013670049095566,-0.07860839930783925,31.5,35.5,0.0,0.0,0.41730357957699726,0.4744240872137406,0.44586383339536895,0.4561689799322721,-0.4521945859016172,0.00511656217598235,0.6995503992829555,-0.05777103524836491
RPM,20260320,115.0,114.21000000000001,2.4,3.7,1.0,0.0,0.22776334851105934,0.34121988085802196,0.28449161468454065,0.28678262276251704,0.49263229442876,0.04873907835702376,0.11455432851379532,-0.07776166458367761,1.95,4.7,0.0,1.0,0.14744075076680715,0.38784653353639875,0.26764364215160297,0.28678262276251704,-0.5092306187527494,0.049402488473784215,0.11439104424904967,-0.06647813345655385
RPM,20260320,110.0,114.21000000000001,5.5,8.0,0.0,0.0,0.2342824087633175,0.4834017000711306,0.35884205441722405,0.31013282781873913,0.712291847044404,0.0384873122198927,0.09758739612415201,-0.0745019027385947,0.3,3.5,0.0,2.0,0.1494593529736421,0.4863345565081097,0.31789695474087587,0.31013282781873913,-0.28949748802928615,0.03874100416445679,0.09772618499766272,-0.06327428853412242
RPM,20260417,115.0,114.21000000000001,4.2,7.0,0.0,0.0,0.2520885347339037,0.4172705855785958,0.3346795601562498,0.3052149358507723,0.5184118646261354,0.030935295806326504,0.16958684903167764,-0.0566239702428728,3.4,6.4,1.0,1.0,0.1860515508407725,0.36228085276068994,0.2741662018007312,0.3052149358507723,-0.4910390712317698,0.030793433096072118,0.16998654689208426,-0.04473761349279215
RPM,20260417,110.0,,7.1,9.5,0.0,0.0,,,,,,,,,1.55,4.3,0.0,0.0,,,,,,,,
RPM,20260515,115.0,,5.0,7.5,0.0,0.0,,,,,,,,,4.7,7.1,0.0,1.0,,,,,,,,
RPM,20260515,110.0,114.21000000000001,7.8,10.5,0.0,,0.24047755955716343,0.379328396215758,0.3099029778864607,0.2897303952883106,0.6523561145275297,0.02413794454032878,0.19430412998602975,-0.0428406892461588,1.95,4.9,0.0,,0.18781741327086898,0.34014037046301343,0.26397889186694123,0.2897303952883106,-0.35223017960251596,0.024551748734465056,0.1949170945956813,-0.03173873338965283
RPM,20260821,115.0,,7.4,10.6,0.0,,,,,,,,,,6.1,9.2,0.0,,,,,,,,,
RPM,20260821,110.0,114.21000000000001,10.6,13.5,0.0,0.0,0.24509298904808768,0.34318306400012843,0.29413802652410803,0.27120234416343325,0.6415797566736865,0.017651153172762668,0.29163066780612823,-0.028375131393424624,4.8,7.2,0.0,1.0,0.23137682179568422,0.31253054990961604,0.2719536858526501,0.27120234416343325,-0.3673578194770469,0.01791453675010394,0.2943533754790746,-0.018087362181468336
SLAB,20260320,200.0,204.38,3.1,7.0,0.0,0.0,,0.20398569487229531,,0.10279609789223781,0.8282228930415475,0.048539328387560296,0.1362935808312944,-0.04566895885311162,0.05,0.5,0.0,495.0,0.055661957223070456,0.10284842650983124,0.07925519186645084,0.10279609789223781,-0.17481962905399204,0.049686202117375185,0.13804462893922842,-0.02494334168946466
SLAB,20260320,210.0,204.38,-1.0,0.8,1.0,0.0,,0.1250419921235244,,0.1055355685044819,0.17803987116459444,0.048337754451966176,0.14299539622195456,-0.032584878967253206,3.8,7.5,0.0,2.0,,0.211991305749908,,0.1055355685044819,-0.8653358004205173,0.056329605609673,0.1167579395721674,-0.01520008099736092
SLAB,20260417,200.0,204.38,5.0,8.3,0.0,,,0.1698251839499661,,0.1317228624430233,0.7171316142035729,0.03377408286935939,0.25267024791347126,-0.04761303240734094,1.0,1.9,0.0,,0.09742284990978231,0.1334910537699601,0.1154569518398712,0.1317228624430233,-0.2905802108675177,0.035124293998630186,0.25610917933874755,-0.02752620969964714
SLAB,20260417,210.0,204.38,-1.0,2.7,0.0,0.0,,,,0.11802685720810362,0.31828234309304715,0.039803530417957346,0.27984909844164907,-0.036853171490113246,4.0,7.9,0.0,63.0,,,,0.11802685720810362,-0.7235921104699632,0.04539001874103025,0.25424343426389484,-0.018579863383147988
SLAB,20260717,200.0,204.38,9.7,13.8,0.0,0.0,,,,0.16806050795338878,0.6569579061907781,0.01720715429441585,0.47377236953101587,-0.04115162632652414,2.5,6.2,0.0,205.0,,,,0.16806050795338878,-0.35950761616632715,0.01850861372953984,0.4761744228659355,-0.021595333503857894
SLAB,20260717,210.0,204.38,3.8,8.0,0.0,0.0,,,,0.14825949506392852,0.46700927060205116,0.02109656122758015,0.4997706369213777,-0.03579572127599295,6.4,10.5,0.0,3.0,,,,0.14825949506392852,-0.5751063174724105,0.02431429011273205,0.4821848543556033,-0.01668473847332308
SLAB,20261016,200.0,204.38,14.3,18.4,0.0,0.0,,,,0.1548359582988514,0.6681961983959239,0.014377723274101833,0.5925723448214271,-0.03247678054877312,4.7,8.8,0.0,0.0,,,,0.1548359582988514,-0.35745967187945105,0.016160229422126277,0.5987975339462492,-0.01372340731937971
SLAB,20261016,210.0,204.38,7.2,11.3,0.0,0.0,,,,0.1346230428192356,0.5116420858206819,0.018191781173674097,0.658553152908441,-0.029235266346034905,7.7,12.0,0.0,0.0,,,,0.1346230428192356,-0.5502419093892139,0.02253984326771613,0.6237415865603335,-0.010553294000107627
CLH,20260320,290.0,287.42,5.6,7.4,1.0,0.0,0.22310678003414355,0.28534308138183023,0.2542249307079869,0.2535331004912264,0.4740162531585842,0.02182630391575243,0.2891537426117958,-0.1751194518658412,7.4,9.3,0.0,3.0,0.22184244779455903,0.28773823287961076,0.2547903403370849,0.2535331004912264,-0.5310525889263953,0.022198104896714376,0.28834801994260495,-0.14668350417480447
CLH,20260320,280.0,287.42,11.7,13.4,0.0,0.0,0.2406668609916316,0.30590936234180016,0.27328811166671585,0.2714236590523731,0.6772233678243164,0.01844001905522983,0.26795274935672175,-0.17942062408441295,3.6,5.0,0.0,3.0,0.24388924182573835,0.2975420357065817,0.27071563876616,0.2714236590523731,-0.32502519341751845,0.018619642117112038,0.2681425011056069,-0.15078902437886388
CLH,20260417,290.0,287.42,9.0,11.5,0.0,0.0,0.2195311720957445,0.27774014254494916,0.24863565732034681,0.2464738094881611,0.5046238613611713,0.015098674881778842,0.42942036981387766,-0.11877179239536417,10.0,12.5,0.0,,0.21839137631482328,0.27680036565210075,0.24759587098346203,0.2464738094881611,-0.5036851586800224,0.015541727033705703,0.4280596953206306,-0.0907155206760546
CLH,20260417,280.0,287.42,14.6,17.5,0.0,,0.23241018796413312,0.29534813401258436,0.26387916098835873,0.25977320198753723,0.6469043731543368,0.013349503120771173,0.39734997803910943,-0.11988137498676821,6.0,8.5,0.0,0.0,0.2316768595078724,0.2944704823504784,0.2630736709291754,0.25977320198753723,-0.35756962168695955,0.013608802043375008,0.39830540890016053,-0.09182347309735306
CLH,20260717,290.0,287.42,19.3,22.0,0.0,0.0,0.2571960811896682,0.29511805500148314,0.27615706809557566,0.27134776176549075,0.5492476840092793,0.008161327145196228,0.7119865140104409,-0.0830076787147469,17.2,20.5,0.0,0.0,0.2488221342421573,0.29536445705672215,0.27209329564943974,0.27134776176549075,-0.4647792305372339,0.00860384660639328,0.7090732823655799,-0.055393742717701144
CLH,20260717,280.0,287.42,25.2,27.9,0.0,0.0,,,,0.2794158429517693,0.6279802202127988,0.0075634332442275284,0.6778947603550662,-0.08346214371346505,13.4,16.0,0.0,0.0,,,,0.2794158429517693,-0.38178594464362636,0.007884628774594844,0.6798254291350716,-0.056226622934820725
CLH,20261016,290.0,287.42,26.7,30.0,0.0,0.0,,,,0.2841094489057525,0.5729011320052025,0.006019327288430692,0.9005585890498331,-0.06940723073790522,22.5,26.0,0.0,0.0,,,,0.2841094489057525,-0.44493002460544784,0.006457187131003588,0.8980175666553478,-0.042931850282343476
CLH,20261016,280.0,287.42,32.4,35.9,0.0,0.0,,,,0.29018504320136757,0.6316278897497385,0.005668926775546011,0.8710690341960188,-0.06991860732108535,18.2,21.6,0.0,0.0,,,,0.29018504320136757,-0.3819678691204551,0.0060115712612050344,0.8733986723306586,-0.043842368671509035
MUSA,20260320,380.0,383.53000000000003,15.3,17.9,0.0,0.0,0.3330797578811394,0.40161937394803854,0.367349565914589,0.37249173853930373,0.5718450892121828,0.010963050961699135,0.37938885058488125,-0.3324721859659263,11.2,14.0,0.0,3.0,0.3506332912598677,0.4244230999942544,0.3875281956270611,0.37249173853930373,-0.4304459951621375,0.011055680502131193,0.3794206744688804,-0.2943903026271073
MUSA,20260417,390.0,383.53000000000003,16.4,19.9,1.0,0.0,0.3181026190449212,0.37895388721126144,0.3485282531280913,0.3565456463650682,0.49538700975187466,0.00781829485287579,0.5748829284596795,-0.22039799164277696,21.5,24.0,0.0,3.0,0.3341036151771854,0.3776909621998529,0.3558972886885191,0.3565456463650682,-0.5101734548568961,0.007970816934696855,0.5735263932353334,-0.18257355601333813
MUSA,20260417,380.0,383.53000000000003,21.7,25.0,0.0,0.0,0.3264415419573061,0.3850528226206835,0.3557471822889948,0.35949403417063314,0.5725262137578702,0.007627680402379289,0.5630835905867002,-0.22050415983273197,16.7,19.0,0.0,4.0,0.3410605994489934,0.3819014791859314,0.36148103931746245,0.35949403417063314,-0.431625695808156,0.0077488372080287485,0.5631781520845394,-0.183012536280323
MUSA,20260717,390.0,383.53000000000003,32.4,36.5,0.0,0.0,0.34569653503283115,0.38872987876697157,0.36721320689990133,0.3677319136483045,0.5410308752186017,0.004537726493687044,0.9524610985289073,-0.1422756045475424,34.0,37.5,0.0,1.0,0.3468284538482889,0.3836968406913551,0.36526264726982205,0.3677319136483045,-0.4677804066928907,0.004668767890582273,0.9496393793029512,-0.10468730044271268
MUSA,20260717,380.0,383.8795471191406,38.0,40.9,0.0,0.0,0.35448827623016954,0.38556129499498204,0.3700247856125758,0.3718592594122387,0.5858361070231929,0.004395757494777175,0.9332024593632298,-0.14241464650796587,29.4,32.5,0.0,2.0,0.353015441061578,0.38621170522746207,0.36961357314452004,0.3718592594122387,-0.42157048726989377,0.004510573859232956,0.9337556509729943,-0.10554239080062544
MUSA,20261016,380.0,383.53000000000003,49.0,52.8,0.0,0.0,0.3556781856368608,0.3878826858763623,0.37178043575661157,0.3741565878804182,0.6017426890991705,0.003376583359549872,1.1796957557703251,-0.11384483722287797,37.7,41.4,0.0,0.0,0.3571419903889266,0.3884634845977044,0.3728027374933155,0.3741565878804182,-0.40944173662373445,0.0035316675728157224,1.1811103983556706,-0.0783253716589769
LECO,20260320,280.0,285.34000000000003,10.7,12.9,0.0,0.0,0.2587289271203662,0.34072300504107605,0.2997259660807211,0.30326409007826555,0.624062299905891,0.01756178878026682,0.2684698861310899,-0.19666859765634293,4.9,6.8,0.0,1.0,0.264179335784305,0.33489770196096746,0.2995385188726363,0.30326409007826555,-0.37831004213185365,0.017730872125147106,0.268815746942038,-0.16839433670731996
LECO,20260417,290.0,285.34000000000003,8.9,10.8,0.0,0.0,0.2528803292967828,0.29748728655315865,0.2751838079249707,0.2904858199412368,0.47113036215660187,0.013037287415891916,0.4283505610539944,-0.13827097362060847,12.8,15.5,0.0,0.0,0.24695252134800147,0.31077304756024954,0.2788627844541255,0.2904858199412368,-0.5357015060206369,0.013119052787496616,0.42677953368873034,-0.10553697089732239
LECO,20260417,280.0,285.34000000000003,14.3,16.5,0.0,0.0,0.2631008817948658,0.31638001179612807,0.28974044679549693,0.29957626156320455,0.598711165526234,0.012307607127675545,0.4132398358856886,-0.14099648714237922,8.3,11.0,0.0,1.0,0.2603535952272562,0.3254613834103193,0.29290748931878774,0.29957626156320455,-0.40741076439315144,0.01234828933356581,0.41493345602043874,-0.11015821805063908
LECO,20260821,290.0,285.34000000000003,21.7,24.4,0.0,0.0,0.28261995634732934,0.31687612158794065,0.299748038967635,0.3044332537248675,0.5349980547236024,0.0066249803111092164,0.7876232670806829,-0.08162288344610147,23.1,25.9,0.0,0.0,0.28002612691758744,0.3156628254096005,0.297844476163594,0.3044332537248675,-0.47573618437149845,0.0068669986875248825,0.7852570942775188,-0.0540528321005489
LECO,20260821,280.0,285.34000000000003,26.8,30.0,0.0,,0.28650672405403277,0.32845306723695006,0.3074798956454914,0.31066112675698054,0.5997137954741893,0.006310730228147046,0.7630489668250391,-0.08223275236895589,18.4,21.3,0.0,,0.2855421602316439,0.32349609966371445,0.30451912994767916,0.31066112675698054,-0.40858315063793943,0.006498359782913362,0.764246247154766,-0.05514690176293158
LECO,20260918,280.0,285.34000000000003,28.9,32.0,0.0,,0.2869267369103603,0.32478647735400745,0.3058566071321839,0.3059062522770611,0.6038476226078677,0.005937071734901726,0.8189402790356581,-0.07618637220398483,19.5,22.5,0.0,0.0,0.2820816185984488,0.31865816454105705,0.3003698915697529,0.3059062522770611,-0.4066300613632229,0.006162507262492469,0.8203551995777012,-0.049613824167671794
SPHY,20260320,24.0,23.75,-1.0,0.05,0.0,0.0,,0.0924118522881035,,0.09237562707430398,0.19322770406041437,0.7083697294053105,0.015217866827871199,-0.004934056288971103,-1.0,1.35,0.0,0.0,,0.44401973170996567,,0.09237562707430398,-0.8806389127546642,0.48436949280149033,0.01189558960533732,-0.0007734670139715183
SPHY,20260320,23.0,23.75,-1.0,1.65,0.0,0.0,,0.6056294350123334,,0.16187188787571125,0.9011965784669189,0.368313821448535,0.0072129184954627945,-0.009919603134252442,-1.0,0.95,0.0,2.0,,0.4997527972324178,,0.16187188787571125,-0.31057445522927996,0.37814798472410605,0.020308862814347933,-0.006443120466543578
SPHY,20260417,24.0,23.75,-1.0,0.05,0.0,0.0,,0.0670122379982542,,0.06698930759942093,0.17153244159797396,0.5060171732165305,0.023346837421304008,-0.0021020153224613966,-1.0,1.65,2.0,0.0,,0.3740865383751911,,0.06698930759942093,-0.8737909294493277,0.3829840534980739,0.019667473995439555,0.0013364766478172196
SPHY,20260717,24.0,23.75,-1.0,0.2,0.0,0.0,,0.08207514351644694,,0.08205868548324023,0.2924489971434866,0.3195473706388807,0.04921885466281542,-0.001967334920144226,-1.0,2.45,0.0,0.0,,0.3495605057205843,,0.08205868548324023,-0.7509182660293271,0.27609710997255976,0.04675893651150498,0.0005761246004755138
SPHY,20260717,23.0,23.75,-1.0,2.25,0.0,0.0,,0.3743378790605401,,0.09287825806343522,0.8875457053805139,0.6884159498155071,0.01974341466488827,-0.00896699285348368,-1.0,0.65,0.0,0.0,,0.12987391569613527,,0.09287825806343522,-0.4388566769349977,0.3021879989909984,0.055786656943500434,-0.0007505035376063618
SPHY,20261016,24.0,23.75,-1.0,2.2,0.0,0.0,,0.3599224830563112,,0.22449392723710698,0.45753003238516454,0.10286962673883235,0.07151221033196098,-0.004327488831316062,-1.0,3.4,0.0,0.0,,0.3942387802488422,,0.22449392723710698,-0.562079795018375,0.09842224010294873,0.07165701132660685,-0.001904982779367348
SPHY,20261016,23.0,23.75,-1.0,2.75,0.0,0.0,,0.3788801158285413,,0.22481008445549794,0.559410228180804,0.10505340794104989,0.06972037011990206,-0.004378506765381651,-1.0,2.8,0.0,0.0,,0.3909863379669339,,0.22481008445549794,-0.4672887185286172,0.09920298122338979,0.07081170787959401,-0.002133148272206453
CVCO,20260320,590.0,578.5500000000001,18.0,28.0,0.0,0.0,0.38971126817154206,0.5612557094678613,0.4754834888197017,0.4656103455140685,0.46387777339354913,0.005906178003088797,0.5836548362677263,-0.6239456553812239,29.0,38.0,0.0,4.0,0.4025805969309188,0.5571063917605924,0.4798434943457556,0.4656103455140685,-0.5387489368311417,0.005957614405181818,0.5825390944434332,-0.5656903603958483
CVCO,20260320,580.0,578.5500000000001,23.0,30.3,0.0,0.0,0.3986407452783834,0.525159206029241,0.46189997565381224,0.4674421328742533,0.5224406383865092,0.00590150368007714,0.5769340790733928,-0.6225339390755487,25.7,33.0,0.0,6.0,0.4410204010563187,0.5676204455538302,0.5043204233050744,0.4674421328742533,-0.4797311164675495,0.005944885784906256,0.5767490135801658,-0.5651295635233424
CVCO,20260417,590.0,578.5500000000001,29.0,36.5,0.0,0.0,0.3797272499507388,0.4662231875716536,0.4229752187611962,0.44733374888582356,0.49906260084886583,0.004135527800721575,0.8662615961362334,-0.4091179399378717,39.7,47.0,0.0,0.0,0.4034087887954412,0.4878041522564897,0.44560647052596547,0.44733374888582356,-0.5052236002440811,0.004198140254955563,0.8649020765497326,-0.35183477615912295
CVCO,20260417,580.0,578.5500000000001,34.0,43.0,0.0,0.0,0.38615997127688884,0.4912661100782583,0.43871304067757355,0.4515377629293978,0.5399773989776502,0.004090445793668258,0.8560464192866206,-0.4101748614288354,33.0,42.0,0.0,0.0,0.3900994286399437,0.49525643121787155,0.44267792992890764,0.4515377629293978,-0.4637664824946791,0.004145154613863864,0.8557483017766785,-0.35357757159678016
CVCO,20260618,590.0,578.5500000000001,48.0,55.9,0.0,0.0,0.3889277650615588,0.4505990688406196,0.4197634169510892,0.4363198931202678,0.5361369573816327,0.0028355044403298255,1.2796689949987723,-0.27575049182417644,53.0,62.6,0.0,0.0,0.3889407037307039,0.46404760127731404,0.42649415250400896,0.4363198931202678,-0.471264893350012,0.002915288957997467,1.2776542598988527,-0.21848832626866965
CVCO,20260618,580.0,578.5500000000001,53.0,62.0,0.0,0.0,0.39392607494643445,0.46508268141151965,0.429504378178977,0.43824501319209297,0.5640246486633683,0.0028077383650866954,1.2643088685463084,-0.2751119113344771,48.0,57.9,0.0,0.0,0.39351412144500303,0.4718210907573214,0.4326676061011622,0.43824501319209297,-0.4426946723656848,0.0028803835439406168,1.2639119942386472,-0.21856026438714338
CVCO,20260918,590.0,578.5500000000001,69.0,78.0,0.0,0.0,0.39723146808208804,0.44994993067295014,0.4235906993775191,0.4328271760144244,0.5666811487915463,0.0020988828494112968,1.7055048169375056,-0.2071000031219512,69.0,78.9,0.0,0.0,0.3962171085630149,0.4543009771392313,0.4252590428511231,0.4328271760144244,-0.44388949505106556,0.002189599083031972,1.7033654332472565,-0.1530680364254664
CVCO,20260918,580.0,578.5500000000001,73.1,83.0,0.0,0.0,0.395901229655262,0.4546090045020287,0.42525511707864533,0.4342276712295229,0.5873626575543077,0.002074632901417603,1.6851144618307217,-0.2062992555083838,64.0,73.9,0.0,0.0,0.39959107921665604,0.4583024167964896,0.42894674800657284,0.4342276712295229,-0.42237816195294936,0.0021587704441275958,1.685509499371534,-0.15290713778887266
ZION,20260320,60.0,60.57,2.3,2.65,13.0,0.0,0.3200556350527509,0.3785165557111888,0.34928609538196986,0.3455620030306377,0.5727247485301554,0.07484828631193305,0.05987782165853561,-0.048952336919561024,1.65,1.8,2.0,447.0,0.3260385845069805,0.3510945526658595,0.33856656858642,0.3455620030306377,-0.4297655775835004,0.07553621342384025,0.059882862323426655,-0.04293992585754647
ZION,20260320,57.5,60.57,4.1,4.4,0.0,0.0,0.36254169972904904,0.4208658291217989,0.391703764425424,0.3740993935135929,0.7357042842812853,0.05771814077328837,0.051404751205641475,-0.046613384130393065,0.95,1.05,7.0,,0.3691708762680279,0.3886132010608791,0.37889203866445353,0.3740993935135929,-0.2659101524409079,0.058111737932052786,0.05143972103446859,-0.040659669242369634
ZION,20260417,60.0,60.57,3.2,3.7,6.0,0.0,0.30532635460039514,0.36159483596444114,0.3334605952824181,0.33163240614278483,0.572556452709075,0.05239394454744201,0.08887249878912185,-0.03239024280536329,2.45,2.8,15.0,187.0,0.3168763691438937,0.35625722429166684,0.3365667967177803,0.33163240614278483,-0.4319933972342783,0.053305422689898574,0.08888514707649264,-0.026470855659259218
ZION,20260417,57.5,60.57,4.8,5.3,0.0,0.0,0.31997910558377934,0.3825515345299831,0.3512653200568812,0.3485367765806917,0.6944846659703218,0.044752256064738316,0.08246125253175851,-0.030117819983310312,1.6,1.95,0.0,142.0,0.33948658704840173,0.38219644806327413,0.36084151755583793,0.3485367765806917,-0.3082077850814434,0.04530619695132863,0.0825757310566384,-0.024827673675528628
ZION,20260717,60.0,60.57,4.9,5.7,0.0,0.0,0.303451115681944,0.3580128545778738,0.33073198512990887,0.3203223880400044,0.5693091334258065,0.03345178557622354,0.14658094180968195,-0.01943409088292647,4.3,4.6,0.0,21.0,0.3109087910125382,0.3312980378450982,0.3211034144288182,0.3203223880400044,-0.4429664278936964,0.033909063747739866,0.1471407844333923,-0.013902535214982414
ZION,20260717,57.5,60.57,6.4,7.2,0.0,0.0,0.31610655568419643,0.37372504232837495,0.34491579900628566,0.33140462536990545,0.6507223176426191,0.03074269091577062,0.13879262967061567,-0.01934254010219938,3.3,3.6,0.0,16.0,0.32376127145223826,0.3451441607742776,0.33445271611325794,0.33140462536990545,-0.36095419216795616,0.030906793992838726,0.1403286524079923,-0.01412597348703093
ZION,20261016,60.0,60.57,6.2,7.3,0.0,0.0,0.30999999299516695,0.3693192650975334,0.33965962904635016,0.33193817805664616,0.5741476260161644,0.025188093340584326,0.18548340576175626,-0.015996893841168536,5.4,6.6,0.0,0.0,0.30153835641531845,0.36605135711868775,0.3337948567670031,0.33193817805664616,-0.4367115692226281,0.025512254443923656,0.1860067560319525,-0.010371613042233108
ZION,20261016,57.5,60.57,7.6,8.7,0.0,0.0,0.3192996836390388,0.3809147692419868,0.35010722644051284,0.3401015638776919,0.6362756068668692,0.023668645655111915,0.17851972966940544,-0.01602387219538759,4.5,5.5,0.0,0.0,0.3201860794018879,0.37578183569489165,0.3479839575483898,0.3401015638776919,-0.3740940212266218,0.023918255261892014,0.17989678063655745,-0.010653199661023294
CCEP,20260320,110.0,107.69,1.1,1.7,221.0,0.0,0.18488769969400523,0.2389008933458354,0.2118942965199203,0.22045075426036598,0.37686925327235427,0.06411942717817506,0.1058940537717159,-0.05553729843584154,3.1,3.6,0.0,1.0,0.17970020805702794,0.22045075426036598,0.20007548115869694,0.22045075426036598,-0.6314982563665535,0.06582139385686533,0.10446710440855078,-0.04472707018188915
CCEP,20260417,110.0,,2.6,3.1,0.0,0.0,,,,,,,,,4.3,4.7,0.0,,,,,,,,,
CCEP,20260417,105.0,,5.1,5.9,0.0,,,,,,,,,,1.95,2.6,0.0,0.0,,,,,,,,
CCEP,20260515,110.0,,3.3,4.0,0.0,0.0,,,,,,,,,5.1,6.1,0.0,1.0,,,,,,,,
CCEP,20260515,105.0,,5.5,7.3,0.0,0.0,,,,,,,,,2.8,4.2,0.0,,,,,,,,,
CCEP,20260821,110.0,,4.5,8.8,0.0,,,,,,,,,,6.1,10.0,0.0,,,,,,,,,
CCEP,20260821,105.0,,7.3,11.4,0.0,,,,,,,,,,3.9,7.5,0.0,,,,,,,,,
UTHR,20260320,530.0,530.57,22.2,26.7,2.0,0.0,0.39756310352216456,0.48278423424349665,0.4401736688828306,0.44912484018774346,0.5380721582082105,0.006680202995504942,0.5280489246515963,-0.5489357149975902,20.1,25.7,2.0,0.0,0.3986363575903583,0.5047117749071655,0.4516740662487619,0.44912484018774346,-0.46406332838443115,0.0067306552133401905,0.5279758985183918,-0.4961847239397237
UTHR,20260320,540.0,530.57,17.1,21.7,24.0,0.0,0.38757135727554304,0.47352972307955915,0.4305505401775511,0.4403636761751931,0.4704575419545786,0.006810514214175376,0.5349979057730607,-0.542192298314454,25.2,31.1,0.0,0.0,0.39227303201911395,0.5027424173967039,0.4475077247079089,0.4403636761751931,-0.5322598583970286,0.006872355647706526,0.5342001217856271,-0.4889461970028357
UTHR,20260417,530.0,530.57,36.7,43.7,1752.0,0.0,0.4417645359032246,0.5311614874757299,0.48646301168947725,0.4884148481105074,0.5519424299875657,0.004107218841407991,0.7829606484254157,-0.404014246568174,33.1,40.1,1.0,0.0,0.4420201664102323,0.5314288572926389,0.4867245118514356,0.4884148481105074,-0.4513588509323885,0.004157758671242773,0.7828775008170155,-0.35204290415789075
UTHR,20260417,540.0,530.57,31.1,38.0,1004.0,0.0,0.42734850215414716,0.5143426435599222,0.47084557285703466,0.48632572826221276,0.5111218653560274,0.004141885022351973,0.7927102274916962,-0.4052126331939192,37.4,45.6,3.0,0.0,0.42650799500564784,0.5300244818419102,0.478266238423779,0.48632572826221276,-0.49264872926172465,0.004197555543550898,0.7919337482884714,-0.35272283189734566
UTHR,20260821,530.0,530.57,63.1,69.0,1.0,0.0,0.39495107777883565,0.43664941440131294,0.41580024609007427,0.40853273631827114,0.5848985138527377,0.0025908335454538174,1.4390503902038745,-0.19253076168082828,53.1,59.0,0.0,0.0,0.3954840138421974,0.43648089792386807,0.41598245588303273,0.40853273631827114,-0.42436623460699724,0.002689381328990437,1.439249793708953,-0.14295053099317556
UTHR,20260821,540.0,530.57,57.5,64.0,0.0,0.0,0.3874069665912856,0.4319573685556082,0.4096821675734469,0.4070112493939034,0.5590095308033551,0.002625803411743353,1.4588284933895395,-0.1932292720167581,57.6,64.0,0.0,0.0,0.38709472604610273,0.43240240578978467,0.40974856591794373,0.4070112493939034,-0.4512296992409867,0.0027332911032644258,1.4566533153600005,-0.1430465212997447
UTHR,20270115,540.0,530.57,74.0,84.0,0.0,0.0,0.3523337480686526,0.403727611439882,0.3780306797542673,0.37434011374856313,0.5886550646303412,0.0020796297114050876,1.9455860232867508,-0.1369620249572705,67.1,77.0,0.0,1.0,0.35269607821195775,0.4036300121692018,0.37816304519057975,0.37434011374856313,-0.427885735831066,0.0022273417617918083,1.9436456139191591,-0.08942240439213833
UTHR,20270115,520.0,530.57,84.0,94.0,0.0,0.0,0.35646359028033414,0.4093770184845787,0.3829203043824564,0.37762858724949994,0.6297718386142438,0.0020008982411404558,1.890030280675333,-0.13594676936983774,57.0,67.0,0.0,7.0,0.3548551335332605,0.407601374834155,0.38122825418370776,0.37762858724949994,-0.3838887021778305,0.0021260930681041516,1.8959447536902445,-0.08946360958657351
MGA,20260417,65.0,64.48,2.45,2.7,3.0,,,,,0.29476174892136237,0.4863940610342046,0.05671208966879308,0.09605739544223679,-0.03099790675931713,3.1,3.3,11.0,,,,,0.29476174892136237,-0.5207603453438938,0.05812535896057072,0.09569246551295674,-0.024658341579361753
MGA,20260417,62.5,64.48,3.8,4.1,0.0,,,,,0.30100604142611403,0.6248183503701948,0.05299333705883274,0.08900176824853379,-0.030301273527646,2.0,2.15,17.0,3.0,,,,0.30100604142611403,-0.3794009721594864,0.053912824583942066,0.08939938006766512,-0.02408961148740807
MGA,20260618,65.0,64.48,4.2,4.7,10.0,0.0,,,,0.33076331282347643,0.5201435013567345,0.03420481986406284,0.141630444809409,-0.023788537496843176,4.8,5.3,0.0,0.0,,,,0.33076331282347643,-0.48749221432545486,0.03461236185804688,0.14150653643080346,-0.01740437955184948
MGA,20260618,62.5,64.48,5.4,5.9,7.0,0.0,,,,0.33532489734075466,0.6041512611778492,0.03269908170247499,0.1368625320918353,-0.02373303705582064,3.6,4.1,5.0,23.0,,,,0.33532489734075466,-0.4026636875508776,0.03304427558147119,0.13723895572996403,-0.01760587284595916
MGA,20260918,65.0,64.48,5.9,7.1,0.0,0.0,,,,0.34459291399955955,0.5472019912977482,0.02423329858068422,0.18883535634554516,-0.018813620122672958,6.2,7.6,0.0,5.0,,,,0.34459291399955955,-0.4609442722043122,0.0249048542661778,0.18861626677225907,-0.012713632809692399
MGA,20260918,62.5,64.48,7.0,8.4,0.0,0.0,,,,0.3497685845224801,0.606730125006299,0.023186421205442197,0.18284108180116476,-0.018776564744647395,5.0,6.4,0.0,0.0,,,,0.3497685845224801,-0.39982023879330225,0.023708312987040587,0.1832007004456946,-0.012846702556843503
